id,is_inferred,source,target,type,,,,
1868,FALSE,Event_Communication_87,Sam,received,,,,
1869,TRUE,Event_Communication_87,Event_Monitoring_595,evidence_for,,,,
1872,FALSE,Event_Communication_89,Mrs. Money,received,,,,
1874,TRUE,Event_Communication_89,Relationship_Colleagues_589,evidence_for,,,,
1873,TRUE,Event_Communication_89,Event_Monitoring_595,evidence_for,,,,
1875,FALSE,Event_Communication_90,The Intern,received,,,,
1876,FALSE,Event_Communication_91,The Intern,received,,,,
1879,FALSE,Event_Communication_92,The Lookout,received,,,,
1880,TRUE,Event_Communication_92,Relationship_Reports_41,evidence_for,,,,
1881,TRUE,Event_Communication_92,Relationship_Colleagues_589,evidence_for,,,,
1883,FALSE,Event_Communication_94,Sam,received,,,,
1884,TRUE,Event_Communication_94,Event_Monitoring_595,evidence_for,,,,
1886,FALSE,Event_Communication_95,Osprey,received,,,,
1887,TRUE,Event_Communication_95,Relationship_Coordinates_43,evidence_for,,,,
1890,FALSE,Event_Communication_97,Mako,received,,,,
1891,TRUE,Event_Communication_97,Event_TourActivity_96,evidence_for,,,,
1892,TRUE,Event_Communication_97,Relationship_Coordinates_509,evidence_for,,,,
1895,FALSE,Event_Communication_99,Himark Harbor,received,,,,
1897,TRUE,Event_Communication_99,Relationship_Colleagues_45,evidence_for,,,,
1896,TRUE,Event_Communication_99,Event_VesselMovement_122,evidence_for,,,,
1899,FALSE,Event_Communication_100,Oceanus City Council,received,,,,
1900,TRUE,Event_Communication_100,Relationship_Reports_46,evidence_for,,,,
1904,FALSE,Event_Communication_102,Samantha Blake,received,,,,
1905,TRUE,Event_Communication_102,Event_Assessment_101,evidence_for,,,,
1907,TRUE,Event_Communication_102,Relationship_AccessPermission_415,evidence_for,,,,
1906,TRUE,Event_Communication_102,Relationship_Jurisdiction_446,evidence_for,,,,
1909,FALSE,Event_Communication_103,Sailor Shifts Team,received,,,,
1910,TRUE,Event_Communication_103,Relationship_AccessPermission_196,evidence_for,,,,
1915,FALSE,Event_Communication_106,EcoVigil,received,,,,
1917,TRUE,Event_Communication_106,Event_Monitoring_105,evidence_for,,,,
1919,TRUE,Event_Communication_106,Relationship_Reports_51,evidence_for,,,,
1916,TRUE,Event_Communication_106,Event_Assessment_174,evidence_for,,,,
1918,TRUE,Event_Communication_106,Relationship_Coordinates_251,evidence_for,,,,
1922,FALSE,Event_Communication_109,Horizon,received,,,,
1923,TRUE,Event_Communication_109,Event_Collaborate_108,evidence_for,,,,
1925,TRUE,Event_Communication_109,Relationship_Coordinates_53,evidence_for,,,,
1924,TRUE,Event_Communication_109,Relationship_Coordinates_251,evidence_for,,,,
1927,FALSE,Event_Communication_110,EcoVigil,received,,,,
1928,TRUE,Event_Communication_110,Relationship_Coordinates_54,evidence_for,,,,
1930,FALSE,Event_Communication_111,Horizon,received,,,,
1931,TRUE,Event_Communication_111,Relationship_Coordinates_251,evidence_for,,,,
1933,FALSE,Event_Communication_112,EcoVigil,received,,,,
1934,TRUE,Event_Communication_112,Relationship_Coordinates_54,evidence_for,,,,
1935,FALSE,Event_Communication_113,Sailor Shifts Team,received,,,,
1939,FALSE,Event_Communication_115,Mako,received,,,,
1940,TRUE,Event_Communication_115,Event_Assessment_114,evidence_for,,,,
1941,TRUE,Event_Communication_115,Relationship_Colleagues_619,evidence_for,,,,
1945,FALSE,Event_Communication_117,Sailor Shifts Team,received,,,,
1947,TRUE,Event_Communication_117,Relationship_Operates_58,evidence_for,,,,
1948,TRUE,Event_Communication_117,Relationship_Operates_59,evidence_for,,,,
1946,TRUE,Event_Communication_117,Event_VesselMovement_122,evidence_for,,,,
1950,FALSE,Event_Communication_118,Oceanus City Council,received,,,,
1951,TRUE,Event_Communication_118,Relationship_AccessPermission_238,evidence_for,,,,
1953,FALSE,Event_Communication_119,Himark Harbor,received,,,,
1954,TRUE,Event_Communication_119,Relationship_AccessPermission_238,evidence_for,,,,
1958,FALSE,Event_Communication_120,Boss,received,,,,
1959,TRUE,Event_Communication_120,Relationship_Colleagues_158,evidence_for,,,,
1960,TRUE,Event_Communication_120,Relationship_Colleagues_84,evidence_for,,,,
,TRUE,Event_Communication_120,Relationship_Colleagues_2,evidence_for,,,,
1962,FALSE,Event_Communication_121,Mako,received,,,,
1966,FALSE,Event_Communication_123,Marlin,received,,,,
1967,TRUE,Event_Communication_123,Event_VesselMovement_122,evidence_for,,,,
1968,TRUE,Event_Communication_123,Relationship_Operates_65,evidence_for,,,,
1969,TRUE,Event_Communication_123,Relationship_Colleagues_66,evidence_for,,,,
1970,FALSE,Event_Communication_124,Remora,received,,,,
1972,FALSE,Event_Communication_126,Clepper Jensen,received,,,,
1973,TRUE,Event_Communication_126,Event_Monitoring_129,evidence_for,,,,
1976,FALSE,Event_Communication_128,Miranda Jordan,received,,,,
1978,TRUE,Event_Communication_128,Relationship_Colleagues_290,evidence_for,,,,
1977,TRUE,Event_Communication_128,Event_Monitoring_129,evidence_for,,,,
1982,FALSE,Event_Communication_130,Clepper Jensen,received,,,,
1983,TRUE,Event_Communication_130,Event_Monitoring_129,evidence_for,,,,
1984,TRUE,Event_Communication_130,Relationship_AccessPermission_68,evidence_for,,,,
1985,TRUE,Event_Communication_130,Relationship_Reports_69,evidence_for,,,,
1988,FALSE,Event_Communication_131,Miranda Jordan,received,,,,
1990,TRUE,Event_Communication_131,Relationship_Suspicious_71,evidence_for,,,,
1989,TRUE,Event_Communication_131,Relationship_Suspicious_107,evidence_for,,,,
1992,FALSE,Event_Communication_132,Miranda Jordan,received,,,,
1993,TRUE,Event_Communication_132,Relationship_Colleagues_290,evidence_for,,,,
1997,FALSE,Event_Communication_134,Clepper Jensen,received,,,,
1998,TRUE,Event_Communication_134,Event_Monitoring_133,evidence_for,,,,
1999,TRUE,Event_Communication_134,Relationship_Reports_73,evidence_for,,,,
2000,TRUE,Event_Communication_134,Relationship_Suspicious_74,evidence_for,,,,
2001,FALSE,Event_Communication_135,Miranda Jordan,received,,,,
2002,FALSE,Event_Communication_136,Mako,received,,,,
2005,FALSE,Event_Communication_139,Osprey,received,,,,
2006,TRUE,Event_Communication_139,Event_TourActivity_137,evidence_for,,,,
2007,TRUE,Event_Communication_139,Event_VesselMovement_122,evidence_for,,,,
2009,FALSE,Event_Communication_141,Mako,received,,,,
2010,TRUE,Event_Communication_141,Event_TourActivity_140,evidence_for,,,,
2013,FALSE,Event_Communication_142,Rodriguez,received,,,,
2014,TRUE,Event_Communication_142,Relationship_Operates_75,evidence_for,,,,
2015,TRUE,Event_Communication_142,Relationship_AccessPermission_190,evidence_for,,,,
2017,FALSE,Event_Communication_143,Mako,received,,,,
2018,TRUE,Event_Communication_143,Relationship_Coordinates_77,evidence_for,,,,
2020,FALSE,Event_Communication_145,Himark Harbor,received,,,,
2021,TRUE,Event_Communication_145,Event_VesselMovement_122,evidence_for,,,,
2025,FALSE,Event_Communication_147,Serenity,received,,,,
2028,TRUE,Event_Communication_147,Relationship_Jurisdiction_390,evidence_for,,,,
2027,TRUE,Event_Communication_147,Relationship_AccessPermission_238,evidence_for,,,,
2026,TRUE,Event_Communication_147,Event_VesselMovement_25,evidence_for,,,,
2030,FALSE,Event_Communication_149,Liam Thorne,received,,,,
2031,TRUE,Event_Communication_149,Event_Monitoring_148,evidence_for,,,,
2032,FALSE,Event_Communication_150,Paackland Harbor,received,,,,
2034,FALSE,Event_Communication_152,Sentinel,received,,,,
2035,TRUE,Event_Communication_152,Event_Monitoring_266,evidence_for,,,,
2036,FALSE,Event_Communication_153,Rodriguez,received,,,,
2041,FALSE,Event_Communication_156,Remora,received,,,,
2042,TRUE,Event_Communication_156,Event_VesselMovement_154,evidence_for,,,,
2044,TRUE,Event_Communication_156,Relationship_Colleagues_80,evidence_for,,,,
2045,TRUE,Event_Communication_156,Relationship_AccessPermission_81,evidence_for,,,,
2043,TRUE,Event_Communication_156,Event_Assessment_65,evidence_for,,,,
2050,FALSE,Event_Communication_158,Mako,received,,,,
2051,TRUE,Event_Communication_158,Event_VesselMovement_157,evidence_for,,,,
2053,TRUE,Event_Communication_158,Relationship_Colleagues_83,evidence_for,,,,
2052,TRUE,Event_Communication_158,Relationship_AccessPermission_338,evidence_for,,,,
2054,FALSE,Event_Communication_159,The Intern,received,,,,
2057,FALSE,Event_Communication_160,Mrs. Money,received,,,,
2058,TRUE,Event_Communication_160,Relationship_Colleagues_84,evidence_for,,,,
2059,TRUE,Event_Communication_160,Relationship_Colleagues_589,evidence_for,,,,
2060,FALSE,Event_Communication_161,The Intern,received,,,,
2061,FALSE,Event_Communication_162,Mrs. Money,received,,,,
2062,FALSE,Event_Communication_163,The Middleman,received,,,,
2065,FALSE,Event_Communication_165,Reef Guardian,received,,,,
2066,TRUE,Event_Communication_165,Event_Monitoring_164,evidence_for,,,,
2068,FALSE,Event_Communication_167,Defender,received,,,,
2069,TRUE,Event_Communication_167,Event_Monitoring_946,evidence_for,,,,
2071,FALSE,Event_Communication_169,Seawatch,received,,,,
2072,TRUE,Event_Communication_169,Event_Monitoring_168,evidence_for,,,,
2074,FALSE,Event_Communication_171,Sentinel,received,,,,
2075,TRUE,Event_Communication_171,Event_Monitoring_595,evidence_for,,,,
2080,FALSE,Event_Communication_175,Oceanus City Council,received,,,,
2081,TRUE,Event_Communication_175,Event_Assessment_174,evidence_for,,,,
2082,TRUE,Event_Communication_175,Relationship_Jurisdiction_446,evidence_for,,,,
2084,FALSE,Event_Communication_176,Green Guardians,received,,,,
2085,TRUE,Event_Communication_176,Relationship_Jurisdiction_446,evidence_for,,,,
2091,FALSE,Event_Communication_179,Reef Guardian,received,,,,
2092,TRUE,Event_Communication_179,Event_Enforcement_177,evidence_for,,,,
2095,TRUE,Event_Communication_179,Relationship_Reports_526,evidence_for,,,,
2096,TRUE,Event_Communication_179,Relationship_Jurisdiction_446,evidence_for,,,,
2094,TRUE,Event_Communication_179,Relationship_Operates_566,evidence_for,,,,
2093,TRUE,Event_Communication_179,Event_Monitoring_946,evidence_for,,,,
2101,FALSE,Event_Communication_182,Oceanus City Council,received,,,,
2104,TRUE,Event_Communication_182,Relationship_Reports_526,evidence_for,,,,
2105,TRUE,Event_Communication_182,Relationship_Operates_566,evidence_for,,,,
2103,TRUE,Event_Communication_182,Event_Monitoring_946,evidence_for,,,,
2102,TRUE,Event_Communication_182,Event_VesselMovement_569,evidence_for,,,,
2106,FALSE,Event_Communication_183,Oceanus City Council,received,,,,
2110,FALSE,Event_Communication_186,Liam Thorne,received,,,,
2111,TRUE,Event_Communication_186,Event_Collaborate_184,evidence_for,,,,
2113,TRUE,Event_Communication_186,Relationship_Jurisdiction_446,evidence_for,,,,
2112,TRUE,Event_Communication_186,Event_Enforcement_745,evidence_for,,,,
2117,FALSE,Event_Communication_189,Sentinel,received,,,,
2119,TRUE,Event_Communication_189,Event_TourActivity_188,evidence_for,,,,
2120,TRUE,Event_Communication_189,Relationship_AccessPermission_96,evidence_for,,,,
2118,TRUE,Event_Communication_189,Event_Monitoring_595,evidence_for,,,,
2123,FALSE,Event_Communication_191,Seawatch,received,,,,
2124,TRUE,Event_Communication_191,Event_VesselMovement_190,evidence_for,,,,
2125,TRUE,Event_Communication_191,Relationship_Operates_97,evidence_for,,,,
2132,FALSE,Event_Communication_196,Horizon,received,,,,
2135,TRUE,Event_Communication_196,Relationship_Coordinates_35,evidence_for,,,,
2133,TRUE,Event_Communication_196,Event_Monitoring_192,evidence_for,,,,
2134,TRUE,Event_Communication_196,Event_Assessment_174,evidence_for,,,,
2137,FALSE,Event_Communication_197,Remora,received,,,,
2138,TRUE,Event_Communication_197,Relationship_AccessPermission_100,evidence_for,,,,
2142,FALSE,Event_Communication_199,Boss,received,,,,
2143,TRUE,Event_Communication_199,Event_Assessment_198,evidence_for,,,,
2144,TRUE,Event_Communication_199,Relationship_AccessPermission_101,evidence_for,,,,
2145,TRUE,Event_Communication_199,Relationship_Colleagues_102,evidence_for,,,,
2149,FALSE,Event_Communication_201,Clepper Jensen,received,,,,
2150,TRUE,Event_Communication_201,Event_Collaborate_200,evidence_for,,,,
2151,TRUE,Event_Communication_201,Relationship_Operates_103,evidence_for,,,,
2152,TRUE,Event_Communication_201,Relationship_Suspicious_110,evidence_for,,,,
2158,FALSE,Event_Communication_203,Miranda Jordan,received,,,,
2161,TRUE,Event_Communication_203,Relationship_Suspicious_106,evidence_for,,,,
2162,TRUE,Event_Communication_203,Relationship_Suspicious_107,evidence_for,,,,
2163,TRUE,Event_Communication_203,Relationship_Suspicious_108,evidence_for,,,,
2159,TRUE,Event_Communication_203,Event_Collaborate_200,evidence_for,,,,
2160,TRUE,Event_Communication_203,Relationship_Colleagues_290,evidence_for,,,,
2166,FALSE,Event_Communication_204,Clepper Jensen,received,,,,
2167,TRUE,Event_Communication_204,Relationship_Operates_109,evidence_for,,,,
2168,TRUE,Event_Communication_204,Relationship_Suspicious_110,evidence_for,,,,
2171,FALSE,Event_Communication_205,Miranda Jordan,received,,,,
2173,TRUE,Event_Communication_205,Relationship_Suspicious_112,evidence_for,,,,
2172,TRUE,Event_Communication_205,Relationship_Colleagues_290,evidence_for,,,,
2175,FALSE,Event_Communication_206,Clepper Jensen,received,,,,
2176,TRUE,Event_Communication_206,Relationship_Suspicious_113,evidence_for,,,,
2178,FALSE,Event_Communication_207,Miranda Jordan,received,,,,
2179,TRUE,Event_Communication_207,Relationship_Colleagues_290,evidence_for,,,,
2182,FALSE,Event_Communication_209,Horizon,received,,,,
2183,TRUE,Event_Communication_209,Event_Monitoring_208,evidence_for,,,,
2184,TRUE,Event_Communication_209,Relationship_Coordinates_251,evidence_for,,,,
2187,FALSE,Event_Communication_211,Sentinel,received,,,,
2188,TRUE,Event_Communication_211,Event_VesselMovement_210,evidence_for,,,,
2189,TRUE,Event_Communication_211,Relationship_Coordinates_116,evidence_for,,,,
2191,FALSE,Event_Communication_213,Paackland Harbor,received,,,,
2192,TRUE,Event_Communication_213,Event_Monitoring_266,evidence_for,,,,
2194,FALSE,Event_Communication_214,Paackland Harbor,received,,,,
2195,TRUE,Event_Communication_214,Relationship_AccessPermission_100,evidence_for,,,,
2199,FALSE,Event_Communication_216,Paackland Harbor,received,,,,
2200,TRUE,Event_Communication_216,Event_HarborReport_215,evidence_for,,,,
2201,TRUE,Event_Communication_216,Relationship_AccessPermission_118,evidence_for,,,,
2204,FALSE,Event_Communication_218,Paackland Harbor,received,,,,
2206,TRUE,Event_Communication_218,Relationship_Jurisdiction_446,evidence_for,,,,
2205,TRUE,Event_Communication_218,Event_Monitoring_266,evidence_for,,,,
2211,FALSE,Event_Communication_221,Paackland Harbor,received,,,,
2214,TRUE,Event_Communication_221,Relationship_Coordinates_120,evidence_for,,,,
2215,TRUE,Event_Communication_221,Relationship_Colleagues_121,evidence_for,,,,
2213,TRUE,Event_Communication_221,Event_Enforcement_745,evidence_for,,,,
2212,TRUE,Event_Communication_221,Event_Monitoring_38,evidence_for,,,,
2218,FALSE,Event_Communication_222,Remora,received,,,,
2219,TRUE,Event_Communication_222,Relationship_AccessPermission_122,evidence_for,,,,
2220,TRUE,Event_Communication_222,Relationship_Suspicious_123,evidence_for,,,,
2225,FALSE,Event_Communication_224,Remora,received,,,,
2226,TRUE,Event_Communication_224,Event_Assessment_223,evidence_for,,,,
2228,TRUE,Event_Communication_224,Relationship_AccessPermission_125,evidence_for,,,,
2227,TRUE,Event_Communication_224,Relationship_Operates_474,evidence_for,,,,
2230,FALSE,Event_Communication_225,Serenity,received,,,,
2231,TRUE,Event_Communication_225,Relationship_AccessPermission_7,evidence_for,,,,
2234,FALSE,Event_Communication_226,Serenity,received,,,,
2235,TRUE,Event_Communication_226,Relationship_AccessPermission_127,evidence_for,,,,
2236,TRUE,Event_Communication_226,Relationship_AccessPermission_128,evidence_for,,,,
2237,FALSE,Event_Communication_227,Mako,received,,,,
2238,FALSE,Event_Communication_228,Oceanus City Council,received,,,,
2239,FALSE,Event_Communication_229,Northern Light,received,,,,
2241,FALSE,Event_Communication_230,Sailor Shifts Team,received,,,,
2242,TRUE,Event_Communication_230,Relationship_AccessPermission_129,evidence_for,,,,
2243,FALSE,Event_Communication_231,Northern Light,received,,,,
2247,FALSE,Event_Communication_234,Green Guardians,received,,,,
2248,TRUE,Event_Communication_234,Event_Monitoring_232,evidence_for,,,,
2249,TRUE,Event_Communication_234,Event_Enforcement_233,evidence_for,,,,
2250,TRUE,Event_Communication_234,Relationship_Unfriendly_130,evidence_for,,,,
2254,FALSE,Event_Communication_237,Northern Light,received,,,,
2255,TRUE,Event_Communication_237,Event_Enforcement_235,evidence_for,,,,
2256,TRUE,Event_Communication_237,Event_Collaborate_236,evidence_for,,,,
2257,TRUE,Event_Communication_237,Relationship_Jurisdiction_131,evidence_for,,,,
2261,FALSE,Event_Communication_239,Green Guardians,received,,,,
2263,TRUE,Event_Communication_239,Relationship_Coordinates_116,evidence_for,,,,
2264,TRUE,Event_Communication_239,Relationship_Operates_176,evidence_for,,,,
2262,TRUE,Event_Communication_239,Event_Monitoring_192,evidence_for,,,,
2265,FALSE,Event_Communication_240,Davis,received,,,,
2268,FALSE,Event_Communication_244,Sam,received,,,,
2270,TRUE,Event_Communication_244,Event_VesselMovement_242,evidence_for,,,,
2271,TRUE,Event_Communication_244,Event_Monitoring_243,evidence_for,,,,
2269,TRUE,Event_Communication_244,Event_VesselMovement_549,evidence_for,,,,
2272,TRUE,Event_Communication_244,Relationship_AccessPermission_243,evidence_for,,,,
2274,FALSE,Event_Communication_246,Mrs. Money,received,,,,
2275,TRUE,Event_Communication_246,Event_VesselMovement_549,evidence_for,,,,
2278,FALSE,Event_Communication_248,Boss,received,,,,
2280,TRUE,Event_Communication_248,Relationship_Reports_41,evidence_for,,,,
2279,TRUE,Event_Communication_248,Event_Monitoring_722,evidence_for,,,,
2284,FALSE,Event_Communication_249,Mrs. Money,received,,,,
2286,TRUE,Event_Communication_249,Relationship_Colleagues_84,evidence_for,,,,
2285,TRUE,Event_Communication_249,Relationship_Operates_283,evidence_for,,,,
,TRUE,Event_Communication_249,Relationship_Colleagues_2,evidence_for,,,,
2288,FALSE,Event_Communication_250,The Middleman,received,,,,
2290,FALSE,Event_Communication_252,Mako,received,,,,
2291,TRUE,Event_Communication_252,Event_TransponderPing_251,evidence_for,,,,
2293,FALSE,Event_Communication_254,Reef Guardian,received,,,,
2294,TRUE,Event_Communication_254,Event_Monitoring_253,evidence_for,,,,
2301,FALSE,Event_Communication_258,Mako,received,,,,
2302,TRUE,Event_Communication_258,Event_Enforcement_261,evidence_for,,,,
2303,TRUE,Event_Communication_258,Relationship_Jurisdiction_131,evidence_for,,,,
2304,TRUE,Event_Communication_258,Relationship_AccessPermission_243,evidence_for,,,,
2307,FALSE,Event_Communication_260,Davis,received,,,,
2309,TRUE,Event_Communication_260,Relationship_Operates_58,evidence_for,,,,
2308,TRUE,Event_Communication_260,Event_VesselMovement_122,evidence_for,,,,
2313,FALSE,Event_Communication_262,Mako,received,,,,
2314,TRUE,Event_Communication_262,Event_Enforcement_261,evidence_for,,,,
2315,TRUE,Event_Communication_262,Relationship_Jurisdiction_131,evidence_for,,,,
2316,TRUE,Event_Communication_262,Relationship_AccessPermission_243,evidence_for,,,,
2318,FALSE,Event_Communication_264,Sentinel,received,,,,
2319,TRUE,Event_Communication_264,Event_TransponderPing_308,evidence_for,,,,
2322,FALSE,Event_Communication_267,Mako,received,,,,
2324,TRUE,Event_Communication_267,Event_Monitoring_266,evidence_for,,,,
2323,TRUE,Event_Communication_267,Event_TransponderPing_308,evidence_for,,,,
2325,FALSE,Event_Communication_268,Sentinel,received,,,,
2329,FALSE,Event_Communication_270,Horizon,received,,,,
2331,TRUE,Event_Communication_270,Relationship_Suspicious_145,evidence_for,,,,
2330,TRUE,Event_Communication_270,Event_TransponderPing_308,evidence_for,,,,
